Time,Winter,Spring,Summer,Fall,Outdoor Temp (°C),Humidity (%),Cloud Cover (%),Occupancy,Special Equipment [kW],Lighting [kW],HVAC [kW],Hour,DayOfWeek,Month,IsWeekend,IsHoliday,Use [kW],Season_Spring,Season_Summer,Season_Winter
8/19/2023 6:00,0,0,1,0,-0.972740611,88.13172751,96.96939546,3,0.580082898,0.859600603,4.196513881,6,5,8,1,FALSE,5.993094179,FALSE,TRUE,FALSE
8/19/2023 7:00,0,0,1,0,42.79546812,43.53386786,37.63431482,2,0.775705291,0.46565749,4.422241621,7,5,8,1,FALSE,6.156430408,FALSE,TRUE,FALSE
8/19/2023 8:00,0,0,1,0,24.81446603,47.48546421,93.38752749,3,0.8872107,0.695170971,3.637978101,8,5,8,1,FALSE,5.763306394,FALSE,TRUE,FALSE
8/19/2023 9:00,0,0,1,0,42.45245424,76.13498865,52.47079276,2,0.564737044,0.821125448,2.875532621,9,5,8,1,FALSE,5.049970242,FALSE,TRUE,FALSE
8/19/2023 10:00,0,0,1,0,18.63451859,99.61101637,56.8504294,1,0.375659634,0.614916504,1.39439226,10,5,8,1,FALSE,2.339615466,FALSE,TRUE,FALSE
8/19/2023 11:00,0,0,1,0,-5.450846956,95.20983385,32.95607075,1,0.508239572,1.000060552,4.501152324,11,5,8,1,FALSE,6.285723377,FALSE,TRUE,FALSE
8/19/2023 12:00,0,0,1,0,39.32933024,76.89663068,40.5536379,3,0.822408318,0.221709517,3.729762796,12,5,8,1,FALSE,5.671420732,FALSE,TRUE,FALSE
8/19/2023 13:00,0,0,1,0,37.21271276,63.92885022,65.98777242,2,0.192047993,0.252242644,1.647087153,13,5,8,1,FALSE,2.522429855,FALSE,TRUE,FALSE
8/19/2023 14:00,0,0,1,0,16.84657185,63.21463022,46.73124168,3,0.563274125,0.6048633,1.431189045,14,5,8,1,FALSE,2.872047562,FALSE,TRUE,FALSE
8/19/2023 15:00,0,0,1,0,9.690358395,91.95591465,39.50116236,3,0.96485598,0.337896848,2.118570971,15,5,8,1,FALSE,3.62581053,FALSE,TRUE,FALSE
8/19/2023 16:00,0,0,1,0,-0.454629686,42.04762867,2.888901599,1,0.566186793,0.476466875,1.37871074,16,5,8,1,FALSE,2.387271008,FALSE,TRUE,FALSE
8/19/2023 17:00,0,0,1,0,39.36149356,57.37380146,36.89974212,1,0.468857368,0.106865,2.276694057,17,5,8,1,FALSE,3.656729365,FALSE,TRUE,FALSE
8/19/2023 18:00,0,0,1,0,18.63542276,48.46087304,19.07317096,3,0.731064891,0.271168496,1.141981056,18,5,8,1,FALSE,2.193321576,FALSE,TRUE,FALSE
8/19/2023 19:00,0,0,1,0,31.90469017,52.2469952,93.09792982,1,0.542057022,0.182232371,1.038212377,19,5,8,1,FALSE,1.827951709,FALSE,TRUE,FALSE
8/19/2023 20:00,0,0,1,0,23.46670687,44.76081915,25.66761231,3,0.211225338,0.283260452,2.408266455,20,5,8,1,FALSE,3.268764661,FALSE,TRUE,FALSE
8/19/2023 21:00,0,0,1,0,-2.02613265,55.49363079,6.139954769,1,0.307694292,0.048272874,3.085147025,21,5,8,1,FALSE,3.46487258,FALSE,TRUE,FALSE
8/19/2023 22:00,0,0,1,0,-5.559821973,54.47930748,16.67793814,3,0.476649211,0.250271269,3.796583145,22,5,8,1,FALSE,4.812904442,FALSE,TRUE,FALSE
8/19/2023 23:00,0,0,1,0,11.28771908,55.60098695,12.72970332,2,0.730558711,0.672770962,2.220640629,23,5,8,1,FALSE,3.878096325,FALSE,TRUE,FALSE
8/20/2023 0:00,0,0,1,0,-7.618049903,53.46712692,17.89031104,2,0.785931039,0.295922566,3.753830814,0,6,8,1,FALSE,4.930621388,FALSE,TRUE,FALSE
8/20/2023 1:00,0,0,1,0,2.769207883,53.49474881,24.18487816,1,0.062654875,0.826758729,1.845702471,1,6,8,1,FALSE,2.938977501,FALSE,TRUE,FALSE
8/20/2023 2:00,0,0,1,0,38.77352507,89.03649792,95.32433614,1,0.253071788,0.554651906,3.479874077,2,6,8,1,FALSE,4.606493271,FALSE,TRUE,FALSE
8/20/2023 3:00,0,0,1,0,21.56181653,83.8109545,76.57165671,2,0.053469738,0.59052634,1.536602011,3,6,8,1,FALSE,2.636779343,FALSE,TRUE,FALSE
8/20/2023 4:00,0,0,1,0,27.4131175,81.11489745,22.50301598,3,0.030805848,0.927966426,3.405022173,4,6,8,1,FALSE,5.402616389,FALSE,TRUE,FALSE
8/20/2023 5:00,0,0,1,0,31.7516445,54.29822168,67.78342026,3,0.045220894,0.192340522,3.642092606,5,6,8,1,FALSE,4.9758619,FALSE,TRUE,FALSE
8/20/2023 6:00,0,0,1,0,40.28091129,75.91971847,64.50598345,1,0.234519888,0.076654683,3.350572003,6,6,8,1,FALSE,4.611821709,FALSE,TRUE,FALSE
8/20/2023 7:00,0,0,1,0,-0.181644391,84.93218178,32.72062507,1,0.101884036,0.630228636,2.84867672,7,6,8,1,FALSE,3.588592715,FALSE,TRUE,FALSE
8/20/2023 8:00,0,0,1,0,21.35937641,52.62533305,37.02940412,2,0.430469138,0.001658789,1.675772191,8,6,8,1,FALSE,2.375961299,FALSE,TRUE,FALSE
8/20/2023 9:00,0,0,1,0,11.83040363,65.05731979,90.18054869,3,0.024602287,0.013269074,3.278781763,9,6,8,1,FALSE,3.846309918,FALSE,TRUE,FALSE
8/20/2023 10:00,0,0,1,0,11.47618017,74.36465226,48.07824601,3,0.097166824,0.693841059,3.932889471,10,6,8,1,FALSE,5.257071143,FALSE,TRUE,FALSE
8/20/2023 11:00,0,0,1,0,26.71889986,55.05736436,94.28700011,3,0.114110619,0.337320976,2.351264322,11,6,8,1,FALSE,3.374023055,FALSE,TRUE,FALSE
8/20/2023 12:00,0,0,1,0,2.357767903,83.77052278,18.26675714,2,0.696774117,0.923283335,4.178262514,12,6,8,1,FALSE,5.710729901,FALSE,TRUE,FALSE
8/20/2023 13:00,0,0,1,0,24.33939952,74.8051894,3.718569272,2,0.070143929,0.522960415,2.634088971,13,6,8,1,FALSE,3.681090512,FALSE,TRUE,FALSE
8/20/2023 14:00,0,0,1,0,10.52575236,58.32048062,49.19962593,3,0.834951434,0.572999616,2.81742451,14,6,8,1,FALSE,4.194312548,FALSE,TRUE,FALSE
8/20/2023 15:00,0,0,1,0,-1.951973956,61.75410544,58.95332573,1,0.763313308,0.476427464,3.392449043,15,6,8,1,FALSE,4.715552592,FALSE,TRUE,FALSE
8/20/2023 16:00,0,0,1,0,35.24364935,61.93303173,52.0071868,2,0.521223514,0.41311179,1.229930573,16,6,8,1,FALSE,2.676798432,FALSE,TRUE,FALSE
8/20/2023 17:00,0,0,1,0,-0.701994011,68.18901358,65.09660357,2,0.430713083,0.143442417,3.498919983,17,6,8,1,FALSE,4.156974206,FALSE,TRUE,FALSE
8/20/2023 18:00,0,0,1,0,17.80202183,72.65124446,35.38583377,2,0.742137657,0.387358938,1.898911115,18,6,8,1,FALSE,3.015441703,FALSE,TRUE,FALSE
8/20/2023 19:00,0,0,1,0,6.166299619,68.71970351,13.4553342,1,0.408207229,0.062039036,1.119303258,19,6,8,1,FALSE,1.630680262,FALSE,TRUE,FALSE
8/20/2023 20:00,0,0,1,0,40.62217053,49.10478375,27.99820363,3,0.323751188,0.217499234,1.750500189,20,6,8,1,FALSE,2.873901562,FALSE,TRUE,FALSE
8/20/2023 21:00,0,0,1,0,23.29347722,79.91855165,7.246280744,1,0.106647865,0.523560546,1.456320992,21,6,8,1,FALSE,2.313988531,FALSE,TRUE,FALSE
8/20/2023 22:00,0,0,1,0,24.49010204,46.238939,7.030182422,3,0.749655577,0.413015468,2.203298212,22,6,8,1,FALSE,3.57543367,FALSE,TRUE,FALSE
8/20/2023 23:00,0,0,1,0,19.68722015,50.04866965,37.55293192,2,0.054856757,0.415230435,2.133501642,23,6,8,1,FALSE,2.961850977,FALSE,TRUE,FALSE
8/21/2023 0:00,0,0,1,0,37.71760565,79.29199571,89.70442234,3,0.054175837,0.249612889,2.970431152,0,0,8,0,FALSE,4.199151702,FALSE,TRUE,FALSE
8/21/2023 1:00,0,0,1,0,7.439528038,66.88527193,49.39475911,2,0.288121693,0.683700503,3.247554135,1,0,8,0,FALSE,4.660950035,FALSE,TRUE,FALSE
8/21/2023 2:00,0,0,1,0,20.97939697,74.22117561,16.94942679,1,0.480077799,0.245907546,2.069940319,2,0,8,0,FALSE,2.895317874,FALSE,TRUE,FALSE
8/21/2023 3:00,0,0,1,0,3.461421587,56.62834467,36.11545882,3,0.001416042,0.417614212,4.537355466,3,0,8,0,FALSE,5.104385589,FALSE,TRUE,FALSE
8/21/2023 4:00,0,0,1,0,1.987469852,44.09311699,97.76743946,1,0.607004804,0.243207889,1.712869234,4,0,8,0,FALSE,2.622325879,FALSE,TRUE,FALSE
8/21/2023 5:00,0,0,1,0,16.55404707,96.37792927,3.103760448,2,0.749648539,0.105949459,2.379088969,5,0,8,0,FALSE,3.446713524,FALSE,TRUE,FALSE
8/21/2023 6:00,0,0,1,0,5.975226356,71.17990292,60.16248458,1,0.583826105,0.820083775,3.03064442,6,0,8,0,FALSE,4.257769399,FALSE,TRUE,FALSE
8/21/2023 7:00,0,0,1,0,30.16681735,67.56256811,61.02520494,2,0.286010113,0.667913506,2.875642024,7,0,8,0,FALSE,4.996742254,FALSE,TRUE,FALSE
8/21/2023 8:00,0,0,1,0,-5.831817062,96.04810986,88.15145845,2,0.863310406,0.281032222,2.895245211,8,0,8,0,FALSE,3.976378907,FALSE,TRUE,FALSE
8/21/2023 9:00,0,0,1,0,-2.053084528,99.02291677,41.61147462,3,0.866340838,0.230223073,3.630710469,9,0,8,0,FALSE,4.88230205,FALSE,TRUE,FALSE
8/21/2023 10:00,0,0,1,0,23.6111041,43.31892415,42.14893511,1,0.540655206,0.402587766,2.324933665,10,0,8,0,FALSE,3.709659546,FALSE,TRUE,FALSE
8/21/2023 11:00,0,0,1,0,-4.148235668,59.17981704,96.90627778,3,0.028855093,0.284250224,3.071733463,11,0,8,0,FALSE,3.63771519,FALSE,TRUE,FALSE
8/21/2023 12:00,0,0,1,0,8.228687527,78.24618672,2.395875023,3,0.926028227,0.509122212,2.202463028,12,0,8,0,FALSE,3.96377143,FALSE,TRUE,FALSE
8/21/2023 13:00,0,0,1,0,23.93213229,93.61556944,60.74420841,3,0.338512881,0.443923016,2.953911003,13,0,8,0,FALSE,4.307141019,FALSE,TRUE,FALSE
8/21/2023 14:00,0,0,1,0,3.049807033,75.08014199,70.1769217,1,0.480142309,0.21493009,3.345161189,14,0,8,0,FALSE,4.526840229,FALSE,TRUE,FALSE
8/21/2023 15:00,0,0,1,0,31.68467164,99.03778024,9.111635654,2,0.507422105,0.682596099,2.351119715,15,0,8,0,FALSE,3.931059483,FALSE,TRUE,FALSE
8/21/2023 16:00,0,0,1,0,40.95817519,80.91048121,71.35730154,1,0.684395018,0.195708691,1.913157016,16,0,8,0,FALSE,3.008794777,FALSE,TRUE,FALSE
8/21/2023 17:00,0,0,1,0,39.75549505,40.63625019,65.96280557,3,0.138884792,0.146700845,1.964852234,17,0,8,0,FALSE,3.011656607,FALSE,TRUE,FALSE
8/21/2023 18:00,0,0,1,0,-3.547145558,69.45940526,1.634963661,2,0.096782326,0.203205234,1.642208522,18,0,8,0,FALSE,1.99970745,FALSE,TRUE,FALSE
8/21/2023 19:00,0,0,1,0,28.70850135,97.32815163,84.99867403,1,0.060968996,0.257985206,1.172250837,19,0,8,0,FALSE,1.807161329,FALSE,TRUE,FALSE
8/21/2023 20:00,0,0,1,0,30.61846519,50.77865482,63.69040004,3,0.205928027,0.027495817,2.529393375,20,0,8,0,FALSE,3.605816301,FALSE,TRUE,FALSE
8/21/2023 21:00,0,0,1,0,1.01443058,96.14024674,92.66875687,1,0.554870394,0.261088202,2.024367991,21,0,8,0,FALSE,2.833643719,FALSE,TRUE,FALSE
8/21/2023 22:00,0,0,1,0,-3.2040112,56.09409844,62.65403532,3,0.080524469,0.405689729,2.063296959,22,0,8,0,FALSE,2.986893702,FALSE,TRUE,FALSE
8/21/2023 23:00,0,0,1,0,-2.709917314,94.77991801,42.49806812,1,0.277306811,0.440655122,2.633773863,23,0,8,0,FALSE,3.322599985,FALSE,TRUE,FALSE
8/22/2023 0:00,0,0,1,0,17.34125421,76.59899633,61.62098995,2,0.649092853,0.283272251,2.635380818,0,1,8,0,FALSE,3.773638258,FALSE,TRUE,FALSE
8/22/2023 1:00,0,0,1,0,36.54777635,62.06746313,86.33439779,3,0.939249023,0.794671401,2.090803144,1,1,8,0,FALSE,4.227517694,FALSE,TRUE,FALSE
8/22/2023 2:00,0,0,1,0,8.94130189,94.63965793,42.13239755,1,0.356337967,0.433360706,2.665335617,2,1,8,0,FALSE,3.643339308,FALSE,TRUE,FALSE
8/22/2023 3:00,0,0,1,0,0.47653269,45.26991111,42.28284249,3,0.531015256,0.368276846,3.528320902,3,1,8,0,FALSE,4.79551025,FALSE,TRUE,FALSE
8/22/2023 4:00,0,0,1,0,22.7457683,84.29769907,10.34896526,3,0.071600637,0.649992538,3.299293779,4,1,8,0,FALSE,4.833427522,FALSE,TRUE,FALSE
8/22/2023 5:00,0,0,1,0,11.17840596,75.60651083,56.35286376,3,0.726761605,1.097497548,1.633004506,5,1,8,0,FALSE,3.576257712,FALSE,TRUE,FALSE
8/22/2023 6:00,0,0,1,0,42.09542492,62.72114368,44.38642233,3,0.232128141,1.179401238,3.22492699,6,1,8,0,FALSE,5.343067788,FALSE,TRUE,FALSE
8/22/2023 7:00,0,0,1,0,18.93642408,72.16355236,37.80231605,3,0.093560583,1.092131412,2.919955003,7,1,8,0,FALSE,4.220627314,FALSE,TRUE,FALSE
8/22/2023 8:00,0,0,1,0,-7.211368946,85.76263644,3.917446425,1,0.094789359,1.161287529,5.220504149,8,1,8,0,FALSE,6.847950678,FALSE,TRUE,FALSE
8/22/2023 9:00,0,0,1,0,30.86582533,47.02625985,60.38942475,1,0.019776642,0.536953533,4.188131228,9,1,8,0,FALSE,5.596514056,FALSE,TRUE,FALSE
8/22/2023 10:00,0,0,1,0,39.74678498,55.87629862,5.537637012,2,0.546600701,0.10425026,2.909538536,10,1,8,0,FALSE,3.944956439,FALSE,TRUE,FALSE
8/22/2023 11:00,0,0,1,0,30.25820107,62.85926971,8.839935113,1,0.520053639,0.816403716,1.391520547,11,1,8,0,FALSE,3.135734151,FALSE,TRUE,FALSE
8/22/2023 12:00,0,0,1,0,6.237963759,83.94441614,5.233353387,1,0.028959573,0.827894142,1.481977708,12,1,8,0,FALSE,2.44449915,FALSE,TRUE,FALSE
8/22/2023 13:00,0,0,1,0,36.1438126,94.11220874,28.41135019,2,0.453221265,0.585766602,2.75074051,13,1,8,0,FALSE,4.777993659,FALSE,TRUE,FALSE
8/22/2023 14:00,0,0,1,0,21.90710144,95.97095918,51.69123126,3,0.318464813,0.200563404,1.817866442,14,1,8,0,FALSE,2.800631203,FALSE,TRUE,FALSE
8/22/2023 15:00,0,0,1,0,18.28722961,62.81274564,59.53951032,3,0.642621753,0.076396661,1.240538708,15,1,8,0,FALSE,2.101782385,FALSE,TRUE,FALSE
8/22/2023 16:00,0,0,1,0,1.648474041,67.46414835,34.52756628,2,0.894856336,0.225607611,2.443073062,16,1,8,0,FALSE,3.554022982,FALSE,TRUE,FALSE
8/22/2023 17:00,0,0,1,0,13.82276593,94.43764692,69.53702445,3,0.04015895,0.116190926,2.016990588,17,1,8,0,FALSE,2.698921905,FALSE,TRUE,FALSE
8/22/2023 18:00,0,0,1,0,27.40333038,43.3539343,78.11632239,1,0.632885481,0.181052035,1.652137503,18,1,8,0,FALSE,2.742327368,FALSE,TRUE,FALSE
8/22/2023 19:00,0,0,1,0,34.20291876,84.02207631,60.27889458,1,0.69072234,0.008337202,1.270667603,19,1,8,0,FALSE,2.113467218,FALSE,TRUE,FALSE
8/22/2023 20:00,0,0,1,0,37.05360466,75.75532198,34.156614,1,0.662234649,0.481043755,1.929177373,20,1,8,0,FALSE,3.356372829,FALSE,TRUE,FALSE
8/22/2023 21:00,0,0,1,0,20.12158628,50.9312496,4.581313857,3,0.98668508,0.560173679,1.820901457,21,1,8,0,FALSE,3.596217612,FALSE,TRUE,FALSE
8/22/2023 22:00,0,0,1,0,36.53661757,88.03039086,93.64878641,2,0.729424208,0.411453411,2.202967152,22,1,8,0,FALSE,3.746431537,FALSE,TRUE,FALSE
8/22/2023 23:00,0,0,1,0,40.9822435,44.50217364,97.83566742,2,0.688046578,0.366387337,1.717262047,23,1,8,0,FALSE,3.102852738,FALSE,TRUE,FALSE
8/23/2023 0:00,0,0,1,0,27.92980128,47.55058159,9.779054243,3,0.010141312,0.706040138,2.282496275,0,2,8,0,FALSE,3.863008569,FALSE,TRUE,FALSE
8/23/2023 1:00,0,0,1,0,36.24025241,72.91859121,41.83277934,2,0.494717619,0.429477025,2.912200865,1,2,8,0,FALSE,4.373793119,FALSE,TRUE,FALSE
8/23/2023 2:00,0,0,1,0,40.43974062,58.46558377,22.00077627,1,0.268427517,0.282477792,3.326784143,2,2,8,0,FALSE,4.156416386,FALSE,TRUE,FALSE
8/23/2023 3:00,0,0,1,0,10.04173981,46.44881323,54.56822456,1,0.583579465,0.262822934,2.867663519,3,2,8,0,FALSE,3.786625108,FALSE,TRUE,FALSE
8/23/2023 4:00,0,0,1,0,33.77419758,81.97923496,48.70210315,1,0.179697794,0.164303746,2.720193471,4,2,8,0,FALSE,3.698404314,FALSE,TRUE,FALSE
8/23/2023 5:00,0,0,1,0,23.33057147,49.51792467,21.44114382,3,0.642000474,1.288360274,2.892156099,5,2,8,0,FALSE,5.34242469,FALSE,TRUE,FALSE
8/23/2023 6:00,0,0,1,0,31.41221438,98.82410413,90.89521668,3,0.565007868,0.757343456,2.005848396,6,2,8,0,FALSE,4.205086648,FALSE,TRUE,FALSE
8/23/2023 7:00,0,0,1,0,-2.274051975,96.25658817,89.30591126,2,0.48318549,0.999960269,3.242804951,7,2,8,0,FALSE,5.076794628,FALSE,TRUE,FALSE
8/23/2023 8:00,0,0,1,0,38.32900627,64.31663927,69.60122378,3,0.253042243,0.035146967,2.722283057,8,2,8,0,FALSE,3.512514933,FALSE,TRUE,FALSE
8/23/2023 9:00,0,0,1,0,28.7406402,84.83465749,71.94666183,3,0.997952326,0.674669335,2.119567236,9,2,8,0,FALSE,4.220113687,FALSE,TRUE,FALSE
8/23/2023 10:00,0,0,1,0,4.811979456,88.41206748,34.89154526,3,0.708866662,0.550451047,2.951194655,10,2,8,0,FALSE,4.429095832,FALSE,TRUE,FALSE
8/23/2023 11:00,0,0,1,0,26.61832472,73.54092533,38.73177729,1,0.104893162,0.237754975,3.177444357,11,2,8,0,FALSE,4.276234719,FALSE,TRUE,FALSE
8/23/2023 12:00,0,0,1,0,25.57813543,88.62081244,48.79295175,3,0.288490292,0.026383556,2.573454937,12,2,8,0,FALSE,3.453407791,FALSE,TRUE,FALSE
8/23/2023 13:00,0,0,1,0,20.1743239,87.7255065,63.94890475,2,0.895151805,0.116935999,1.107921171,13,2,8,0,FALSE,2.440566311,FALSE,TRUE,FALSE
8/23/2023 14:00,0,0,1,0,1.063787168,99.25410982,43.43709584,1,0.423050986,0.467187661,2.595287338,14,2,8,0,FALSE,3.599623076,FALSE,TRUE,FALSE
8/23/2023 15:00,0,0,1,0,18.5749786,57.33175694,27.16811468,1,0.522223854,0.285859846,2.250693614,15,2,8,0,FALSE,3.303110522,FALSE,TRUE,FALSE
8/23/2023 16:00,0,0,1,0,24.46337195,92.62607576,86.89790188,3,0.746960221,0.221838274,2.445759799,16,2,8,0,FALSE,3.902200033,FALSE,TRUE,FALSE
8/23/2023 17:00,0,0,1,0,20.11145439,80.15160699,27.93539513,1,0.492703334,0.511736564,1.583259669,17,2,8,0,FALSE,2.786473677,FALSE,TRUE,FALSE
8/23/2023 18:00,0,0,1,0,9.017929019,50.39413162,62.41026029,1,0.198047299,0.162440719,2.107560244,18,2,8,0,FALSE,2.756708486,FALSE,TRUE,FALSE
8/23/2023 19:00,0,0,1,0,27.84968382,49.56381654,71.09005669,2,0.509060442,0.073430802,1.96907584,19,2,8,0,FALSE,3.068730665,FALSE,TRUE,FALSE
8/23/2023 20:00,0,0,1,0,24.60369102,87.24881401,62.34239354,1,0.499119089,0.022654463,2.159952101,20,2,8,0,FALSE,3.166425595,FALSE,TRUE,FALSE
8/23/2023 21:00,0,0,1,0,3.871167071,64.48149394,75.22925347,2,0.515522867,0.043121554,3.219359265,21,2,8,0,FALSE,3.648589572,FALSE,TRUE,FALSE
8/23/2023 22:00,0,0,1,0,11.30052861,92.61041968,20.15589316,2,0.173481595,0.134692114,2.184433576,22,2,8,0,FALSE,2.593961033,FALSE,TRUE,FALSE
8/23/2023 23:00,0,0,1,0,16.05725359,70.8493075,39.25395892,2,0.502181378,0.084953074,1.813413614,23,2,8,0,FALSE,2.619899622,FALSE,TRUE,FALSE
8/24/2023 0:00,0,0,1,0,35.40574229,58.44791565,55.81882626,3,0.758495719,0.690642933,4.032080359,0,3,8,0,FALSE,6.371010056,FALSE,TRUE,FALSE
8/24/2023 1:00,0,0,1,0,-2.672677609,91.23017243,87.08867664,2,0.365083346,0.813591524,2.525965879,1,3,8,0,FALSE,3.543680212,FALSE,TRUE,FALSE
8/24/2023 2:00,0,0,1,0,12.48600394,94.82871905,96.79543088,3,0.837538092,0.81243786,2.3956568,2,3,8,0,FALSE,4.447711039,FALSE,TRUE,FALSE
8/24/2023 3:00,0,0,1,0,-3.211935546,68.55875518,85.96089263,1,0.774575862,0.172163397,4.677054654,3,3,8,0,FALSE,5.689702521,FALSE,TRUE,FALSE
8/24/2023 4:00,0,0,1,0,26.44369065,69.37695364,12.48855744,3,0.319534685,0.364071558,1.609377842,4,3,8,0,FALSE,2.600306304,FALSE,TRUE,FALSE
8/24/2023 5:00,0,0,1,0,12.8115444,94.92172484,2.879456068,3,0.402017783,0.192407067,2.77111163,5,3,8,0,FALSE,3.741073096,FALSE,TRUE,FALSE
8/24/2023 6:00,0,0,1,0,6.90677242,60.441878,28.26628539,1,0.407353703,0.763577837,3.067011051,6,3,8,0,FALSE,4.294659791,FALSE,TRUE,FALSE
8/24/2023 7:00,0,0,1,0,35.08437762,78.12535775,40.72469963,3,0.56927672,0.061831478,4.312314062,7,3,8,0,FALSE,5.603658787,FALSE,TRUE,FALSE
8/24/2023 8:00,0,0,1,0,42.73961454,42.58620285,12.49951353,1,0.543798282,1.229157024,4.099175422,8,3,8,0,FALSE,6.94143918,FALSE,TRUE,FALSE
8/24/2023 9:00,0,0,1,0,29.13632319,99.9456691,67.9492338,1,0.541996192,0.483603546,1.90540086,9,3,8,0,FALSE,3.122665556,FALSE,TRUE,FALSE
8/24/2023 10:00,0,0,1,0,-7.503743458,48.12698373,90.0582724,3,0.438803345,0.164448004,3.023909752,10,3,8,0,FALSE,3.845673957,FALSE,TRUE,FALSE
8/24/2023 11:00,0,0,1,0,41.64998182,50.67044388,39.93453054,1,0.615691787,0.673384145,3.766528593,11,3,8,0,FALSE,5.540644892,FALSE,TRUE,FALSE
8/24/2023 12:00,0,0,1,0,-0.879078271,49.20567657,98.90897484,1,0.102728781,0.232760718,2.370362708,12,3,8,0,FALSE,2.696016745,FALSE,TRUE,FALSE
8/24/2023 13:00,0,0,1,0,7.102029071,42.81922648,29.21375294,1,0.166661588,0.180631995,2.913122305,13,3,8,0,FALSE,3.481970692,FALSE,TRUE,FALSE
8/24/2023 14:00,0,0,1,0,13.20621723,86.55073126,40.41228649,2,0.450622627,0.104722125,1.220650526,14,3,8,0,FALSE,1.895773103,FALSE,TRUE,FALSE
8/24/2023 15:00,0,0,1,0,-0.679795481,67.04018383,5.519484392,3,0.038816781,0.537457913,1.857700388,15,3,8,0,FALSE,2.457577552,FALSE,TRUE,FALSE
8/24/2023 16:00,0,0,1,0,13.73664683,67.92197601,71.11234416,2,0.612660418,0.162337086,2.047661047,16,3,8,0,FALSE,3.126537503,FALSE,TRUE,FALSE
8/24/2023 17:00,0,0,1,0,37.97629484,98.36352678,1.312953558,1,0.766713231,0.33530491,1.303097836,17,3,8,0,FALSE,2.382938068,FALSE,TRUE,FALSE
8/24/2023 18:00,0,0,1,0,5.424305412,53.14981525,42.99175443,1,0.347694579,0.14483364,3.111905768,18,3,8,0,FALSE,3.713932055,FALSE,TRUE,FALSE
8/24/2023 19:00,0,0,1,0,5.561488112,43.389167,22.62516308,3,0.042666912,0.315536204,2.795245133,19,3,8,0,FALSE,3.465057724,FALSE,TRUE,FALSE
8/24/2023 20:00,0,0,1,0,22.12008044,76.47818129,62.99622124,1,0.568931405,0.418152181,1.740259764,20,3,8,0,FALSE,2.909224087,FALSE,TRUE,FALSE
8/24/2023 21:00,0,0,1,0,26.13252339,66.40969025,21.46517734,1,0.361941599,0.350187448,1.428534824,21,3,8,0,FALSE,2.540578105,FALSE,TRUE,FALSE
8/24/2023 22:00,0,0,1,0,22.32567659,52.07356494,55.90327177,1,0.343959197,0.609132899,2.123386119,22,3,8,0,FALSE,3.284651637,FALSE,TRUE,FALSE
8/24/2023 23:00,0,0,1,0,-4.030259996,68.49775897,8.292630472,3,0.74203032,0.787217477,3.121165944,23,3,8,0,FALSE,4.76451255,FALSE,TRUE,FALSE
8/25/2023 0:00,0,0,1,0,36.87589441,51.25129687,7.802342503,3,0.290106133,0.581421024,3.264567564,0,4,8,0,FALSE,4.714286377,FALSE,TRUE,FALSE
8/25/2023 1:00,0,0,1,0,29.42004061,97.37181934,88.60969613,2,0.124453235,0.0209134,2.805976415,1,4,8,0,FALSE,3.883626405,FALSE,TRUE,FALSE
8/25/2023 2:00,0,0,1,0,21.20369787,93.68966458,78.43975016,3,0.548486644,0.378973988,1.358812133,2,4,8,0,FALSE,2.472172631,FALSE,TRUE,FALSE
8/25/2023 3:00,0,0,1,0,14.76521292,71.36420767,96.75949366,1,0.176711015,0.079572194,3.670879807,3,4,8,0,FALSE,4.279703499,FALSE,TRUE,FALSE
8/25/2023 4:00,0,0,1,0,41.71905242,66.95877961,22.75223629,1,0.073864938,0.17165868,2.798937687,4,4,8,0,FALSE,3.864762486,FALSE,TRUE,FALSE
8/25/2023 5:00,0,0,1,0,34.73074958,56.8984768,29.24981731,1,0.416007294,1.189793494,2.497362989,5,4,8,0,FALSE,4.633534558,FALSE,TRUE,FALSE
8/25/2023 6:00,0,0,1,0,5.294306842,83.41856253,99.82387828,3,0.430771256,0.059506364,2.628962798,6,4,8,0,FALSE,3.194722966,FALSE,TRUE,FALSE
8/25/2023 7:00,0,0,1,0,23.95173704,48.26896991,68.00046319,1,0.36209794,1.140015017,2.389072765,7,4,8,0,FALSE,4.083771205,FALSE,TRUE,FALSE
8/25/2023 8:00,0,0,1,0,3.923770853,84.26058233,30.17301637,2,0.019148391,0.972059689,2.149559508,8,4,8,0,FALSE,3.261115171,FALSE,TRUE,FALSE
8/25/2023 9:00,0,0,1,0,21.12121624,67.3636134,25.77347503,2,0.624312544,0.555987763,1.852560892,9,4,8,0,FALSE,3.519371686,FALSE,TRUE,FALSE
8/25/2023 10:00,0,0,1,0,29.33746712,73.90449129,84.14411708,1,0.560156861,0.665657166,2.329952993,10,4,8,0,FALSE,4.011404902,FALSE,TRUE,FALSE
8/25/2023 11:00,0,0,1,0,15.74834718,81.26503499,40.01410341,3,0.632017669,0.210993366,1.51650352,11,4,8,0,FALSE,2.692948018,FALSE,TRUE,FALSE
8/25/2023 12:00,0,0,1,0,7.377754236,83.80669424,4.084302796,1,0.75654782,0.913600212,2.767513612,12,4,8,0,FALSE,4.220704963,FALSE,TRUE,FALSE
8/25/2023 13:00,0,0,1,0,9.386916755,80.81003538,36.23535583,2,0.186563383,0.71515357,1.495581698,13,4,8,0,FALSE,2.6051232,FALSE,TRUE,FALSE
